INFO     | 2020-01-08 18:14:22,960 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2020-01-09 05:22:03,109 | progress   |       Finished subset 179/316, 56.65 percent done
INFO     | 2020-01-09 05:24:11,059 | progress   |       Finished subset 180/316, 56.96 percent done
INFO     | 2020-01-09 05:26:55,103 | progress   |       Finished subset 181/316, 57.28 percent done
INFO     | 2020-01-09 05:29:39,276 | progress   |       Finished subset 182/316, 57.59 percent done
INFO     | 2020-01-09 05:32:08,740 | progress   |       Finished subset 183/316, 57.91 percent done
INFO     | 2020-01-09 05:34:47,442 | progress   |       Finished subset 184/316, 58.23 percent done
INFO     | 2020-01-09 05:37:40,047 | progress   |       Finished subset 185/316, 58.54 percent done
INFO     | 2020-01-09 05:40:10,320 | progress   |       Finished subset 186/316, 58.86 percent done
INFO     | 2020-01-09 05:42:39,673 | progress   |       Finished subset 187/316, 59.18 percent done
INFO     | 2020-01-09 05:44:50,123 | progress   |       Finished subset 188/316, 59.49 percent done
INFO     | 2020-01-09 05:46:53,626 | progress   |       Finished subset 189/316, 59.81 percent done
INFO     | 2020-01-09 05:49:07,224 | progress   |       Finished subset 190/316, 60.13 percent done
INFO     | 2020-01-09 05:51:28,828 | progress   |       Finished subset 191/316, 60.44 percent done
INFO     | 2020-01-09 05:53:54,932 | progress   |       Finished subset 192/316, 60.76 percent done
INFO     | 2020-01-09 05:56:41,198 | progress   |       Finished subset 193/316, 61.08 percent done
INFO     | 2020-01-09 05:58:53,820 | progress   |       Finished subset 194/316, 61.39 percent done
INFO     | 2020-01-09 06:01:15,845 | progress   |       Finished subset 195/316, 61.71 percent done
INFO     | 2020-01-09 06:03:49,294 | progress   |       Finished subset 196/316, 62.03 percent done
INFO     | 2020-01-09 06:06:29,088 | progress   |       Finished subset 197/316, 62.34 percent done
INFO     | 2020-01-09 06:08:43,233 | progress   |       Finished subset 198/316, 62.66 percent done
INFO     | 2020-01-09 06:10:54,267 | progress   |       Finished subset 199/316, 62.97 percent done
INFO     | 2020-01-09 06:13:27,960 | progress   |       Finished subset 200/316, 63.29 percent done
INFO     | 2020-01-09 06:16:16,839 | progress   |       Finished subset 201/316, 63.61 percent done
INFO     | 2020-01-09 06:18:42,307 | progress   |       Finished subset 202/316, 63.92 percent done
INFO     | 2020-01-09 06:21:22,605 | progress   |       Finished subset 203/316, 64.24 percent done
INFO     | 2020-01-09 06:23:32,337 | progress   |       Finished subset 204/316, 64.56 percent done
INFO     | 2020-01-09 06:26:15,149 | progress   |       Finished subset 205/316, 64.87 percent done
INFO     | 2020-01-09 06:28:20,823 | progress   |       Finished subset 206/316, 65.19 percent done
INFO     | 2020-01-09 06:30:29,099 | progress   |       Finished subset 207/316, 65.51 percent done
INFO     | 2020-01-09 06:32:35,244 | progress   |       Finished subset 208/316, 65.82 percent done
INFO     | 2020-01-09 06:35:13,124 | progress   |       Finished subset 209/316, 66.14 percent done
INFO     | 2020-01-09 06:37:27,338 | progress   |       Finished subset 210/316, 66.46 percent done
INFO     | 2020-01-09 06:39:46,791 | progress   |       Finished subset 211/316, 66.77 percent done
INFO     | 2020-01-09 06:42:03,209 | progress   |       Finished subset 212/316, 67.09 percent done
INFO     | 2020-01-09 06:44:22,994 | progress   |       Finished subset 213/316, 67.41 percent done
INFO     | 2020-01-09 06:46:54,876 | progress   |       Finished subset 214/316, 67.72 percent done
INFO     | 2020-01-09 06:49:01,800 | progress   |       Finished subset 215/316, 68.04 percent done
INFO     | 2020-01-09 06:51:33,352 | progress   |       Finished subset 216/316, 68.35 percent done
INFO     | 2020-01-09 06:53:58,417 | progress   |       Finished subset 217/316, 68.67 percent done
INFO     | 2020-01-09 06:56:25,458 | progress   |       Finished subset 218/316, 68.99 percent done
INFO     | 2020-01-09 06:58:48,146 | progress   |       Finished subset 219/316, 69.30 percent done
INFO     | 2020-01-09 07:01:07,139 | progress   |       Finished subset 220/316, 69.62 percent done
INFO     | 2020-01-09 07:03:24,758 | progress   |       Finished subset 221/316, 69.94 percent done
INFO     | 2020-01-09 07:05:21,069 | progress   |       Finished subset 222/316, 70.25 percent done
INFO     | 2020-01-09 07:07:45,866 | progress   |       Finished subset 223/316, 70.57 percent done
INFO     | 2020-01-09 07:10:40,544 | progress   |       Finished subset 224/316, 70.89 percent done
INFO     | 2020-01-09 07:13:23,236 | progress   |       Finished subset 225/316, 71.20 percent done
INFO     | 2020-01-09 07:15:59,014 | progress   |       Finished subset 226/316, 71.52 percent done
INFO     | 2020-01-09 07:18:51,432 | progress   |       Finished subset 227/316, 71.84 percent done
INFO     | 2020-01-09 07:21:39,191 | progress   |       Finished subset 228/316, 72.15 percent done
INFO     | 2020-01-09 07:23:41,921 | progress   |       Finished subset 229/316, 72.47 percent done
INFO     | 2020-01-09 07:26:22,307 | progress   |       Finished subset 230/316, 72.78 percent done
INFO     | 2020-01-09 07:29:01,632 | progress   |       Finished subset 231/316, 73.10 percent done
INFO     | 2020-01-09 07:31:31,792 | progress   |       Finished subset 232/316, 73.42 percent done
INFO     | 2020-01-09 07:34:34,242 | progress   |       Finished subset 233/316, 73.73 percent done
INFO     | 2020-01-09 07:37:11,273 | progress   |       Finished subset 234/316, 74.05 percent done
INFO     | 2020-01-09 07:39:54,438 | progress   |       Finished subset 235/316, 74.37 percent done
INFO     | 2020-01-09 07:42:40,842 | progress   |       Finished subset 236/316, 74.68 percent done
INFO     | 2020-01-09 07:45:12,695 | progress   |       Finished subset 237/316, 75.00 percent done
INFO     | 2020-01-09 07:47:52,546 | progress   |       Finished subset 238/316, 75.32 percent done
INFO     | 2020-01-09 07:50:43,089 | progress   |       Finished subset 239/316, 75.63 percent done
INFO     | 2020-01-09 07:53:30,552 | progress   |       Finished subset 240/316, 75.95 percent done
INFO     | 2020-01-09 07:56:04,653 | progress   |       Finished subset 241/316, 76.27 percent done
INFO     | 2020-01-09 07:58:32,126 | progress   |       Finished subset 242/316, 76.58 percent done
INFO     | 2020-01-09 08:00:46,870 | progress   |       Finished subset 243/316, 76.90 percent done
INFO     | 2020-01-09 08:02:57,930 | progress   |       Finished subset 244/316, 77.22 percent done
INFO     | 2020-01-09 08:04:56,729 | progress   |       Finished subset 245/316, 77.53 percent done
INFO     | 2020-01-09 08:06:51,634 | progress   |       Finished subset 246/316, 77.85 percent done
INFO     | 2020-01-09 08:09:07,279 | progress   |       Finished subset 247/316, 78.16 percent done
INFO     | 2020-01-09 08:11:30,883 | progress   |       Finished subset 248/316, 78.48 percent done
INFO     | 2020-01-09 08:14:22,263 | progress   |       Finished subset 249/316, 78.80 percent done
INFO     | 2020-01-09 08:16:08,614 | progress   |       Finished subset 250/316, 79.11 percent done
INFO     | 2020-01-09 08:18:11,403 | progress   |       Finished subset 251/316, 79.43 percent done
INFO     | 2020-01-09 08:20:18,262 | progress   |       Finished subset 252/316, 79.75 percent done
INFO     | 2020-01-09 08:22:41,006 | progress   |       Finished subset 253/316, 80.06 percent done
INFO     | 2020-01-09 08:24:38,963 | progress   |       Finished subset 254/316, 80.38 percent done
INFO     | 2020-01-09 08:26:47,691 | progress   |       Finished subset 255/316, 80.70 percent done
INFO     | 2020-01-09 08:28:50,872 | progress   |       Finished subset 256/316, 81.01 percent done
INFO     | 2020-01-09 08:31:11,216 | progress   |       Finished subset 257/316, 81.33 percent done
INFO     | 2020-01-09 08:33:35,741 | progress   |       Finished subset 258/316, 81.65 percent done
INFO     | 2020-01-09 08:36:04,793 | progress   |       Finished subset 259/316, 81.96 percent done
INFO     | 2020-01-09 08:38:21,162 | progress   |       Finished subset 260/316, 82.28 percent done
INFO     | 2020-01-09 08:40:21,711 | progress   |       Finished subset 261/316, 82.59 percent done
INFO     | 2020-01-09 08:42:31,721 | progress   |       Finished subset 262/316, 82.91 percent done
INFO     | 2020-01-09 08:44:58,986 | progress   |       Finished subset 263/316, 83.23 percent done
INFO     | 2020-01-09 08:47:17,151 | progress   |       Finished subset 264/316, 83.54 percent done
INFO     | 2020-01-09 08:49:48,980 | progress   |       Finished subset 265/316, 83.86 percent done
INFO     | 2020-01-09 08:52:27,577 | progress   |       Finished subset 266/316, 84.18 percent done
INFO     | 2020-01-09 08:54:32,784 | progress   |       Finished subset 267/316, 84.49 percent done
INFO     | 2020-01-09 08:57:02,222 | progress   |       Finished subset 268/316, 84.81 percent done
INFO     | 2020-01-09 08:59:07,849 | progress   |       Finished subset 269/316, 85.13 percent done
INFO     | 2020-01-09 09:01:15,641 | progress   |       Finished subset 270/316, 85.44 percent done
INFO     | 2020-01-09 09:03:33,304 | progress   |       Finished subset 271/316, 85.76 percent done
INFO     | 2020-01-09 09:05:59,496 | progress   |       Finished subset 272/316, 86.08 percent done
INFO     | 2020-01-09 09:09:02,101 | progress   |       Finished subset 273/316, 86.39 percent done
INFO     | 2020-01-09 09:11:03,974 | progress   |       Finished subset 274/316, 86.71 percent done
INFO     | 2020-01-09 09:13:15,598 | progress   |       Finished subset 275/316, 87.03 percent done
INFO     | 2020-01-09 09:16:10,911 | progress   |       Finished subset 276/316, 87.34 percent done
INFO     | 2020-01-09 09:18:37,470 | progress   |       Finished subset 277/316, 87.66 percent done
INFO     | 2020-01-09 09:21:21,739 | progress   |       Finished subset 278/316, 87.97 percent done
INFO     | 2020-01-09 09:23:43,234 | progress   |       Finished subset 279/316, 88.29 percent done
INFO     | 2020-01-09 09:25:56,841 | progress   |       Finished subset 280/316, 88.61 percent done
INFO     | 2020-01-09 09:28:41,645 | progress   |       Finished subset 281/316, 88.92 percent done
INFO     | 2020-01-09 09:30:56,382 | progress   |       Finished subset 282/316, 89.24 percent done
INFO     | 2020-01-09 09:33:15,226 | progress   |       Finished subset 283/316, 89.56 percent done
INFO     | 2020-01-09 09:35:54,657 | progress   |       Finished subset 284/316, 89.87 percent done
INFO     | 2020-01-09 09:38:09,784 | progress   |       Finished subset 285/316, 90.19 percent done
INFO     | 2020-01-09 09:40:37,065 | progress   |       Finished subset 286/316, 90.51 percent done
INFO     | 2020-01-09 09:42:55,287 | progress   |       Finished subset 287/316, 90.82 percent done
INFO     | 2020-01-09 09:44:57,056 | progress   |       Finished subset 288/316, 91.14 percent done
INFO     | 2020-01-09 09:47:24,036 | progress   |       Finished subset 289/316, 91.46 percent done
INFO     | 2020-01-09 09:50:07,837 | progress   |       Finished subset 290/316, 91.77 percent done
INFO     | 2020-01-09 09:52:31,856 | progress   |       Finished subset 291/316, 92.09 percent done
INFO     | 2020-01-09 09:54:47,229 | progress   |       Finished subset 292/316, 92.41 percent done
INFO     | 2020-01-09 09:57:17,512 | progress   |       Finished subset 293/316, 92.72 percent done
INFO     | 2020-01-09 09:59:23,476 | progress   |       Finished subset 294/316, 93.04 percent done
INFO     | 2020-01-09 10:01:56,342 | progress   |       Finished subset 295/316, 93.35 percent done
INFO     | 2020-01-09 10:04:46,211 | progress   |       Finished subset 296/316, 93.67 percent done
INFO     | 2020-01-09 10:07:29,886 | progress   |       Finished subset 297/316, 93.99 percent done
INFO     | 2020-01-09 10:09:35,010 | progress   |       Finished subset 298/316, 94.30 percent done
INFO     | 2020-01-09 10:11:54,085 | progress   |       Finished subset 299/316, 94.62 percent done
INFO     | 2020-01-09 10:14:12,743 | progress   |       Finished subset 300/316, 94.94 percent done
INFO     | 2020-01-09 10:16:44,291 | progress   |       Finished subset 301/316, 95.25 percent done
INFO     | 2020-01-09 10:18:56,960 | progress   |       Finished subset 302/316, 95.57 percent done
INFO     | 2020-01-09 10:21:03,561 | progress   |       Finished subset 303/316, 95.89 percent done
INFO     | 2020-01-09 10:23:07,851 | progress   |       Finished subset 304/316, 96.20 percent done
INFO     | 2020-01-09 10:25:31,906 | progress   |       Finished subset 305/316, 96.52 percent done
INFO     | 2020-01-09 10:27:50,919 | progress   |       Finished subset 306/316, 96.84 percent done
INFO     | 2020-01-09 10:30:17,044 | progress   |       Finished subset 307/316, 97.15 percent done
INFO     | 2020-01-09 10:32:42,097 | progress   |       Finished subset 308/316, 97.47 percent done
INFO     | 2020-01-09 10:34:48,916 | progress   |       Finished subset 309/316, 97.78 percent done
INFO     | 2020-01-09 10:37:26,095 | progress   |       Finished subset 310/316, 98.10 percent done
INFO     | 2020-01-09 10:39:29,936 | progress   |       Finished subset 311/316, 98.42 percent done
INFO     | 2020-01-09 10:41:35,712 | progress   |       Finished subset 312/316, 98.73 percent done
INFO     | 2020-01-09 10:43:39,227 | progress   |       Finished subset 313/316, 99.05 percent done
INFO     | 2020-01-09 10:45:42,383 | progress   |       Finished subset 314/316, 99.37 percent done
INFO     | 2020-01-09 10:48:04,041 | progress   |       Finished subset 315/316, 99.68 percent done
INFO     | 2020-01-09 10:50:03,654 | progress   |       Finished subset 316/316, 100.00 percent done
INFO     | 2020-01-09 10:50:03,688 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 10:50:04,849 | analysis_m |       Combining subsets: 'gene10' and 'gene7'
INFO     | 2020-01-09 10:50:04,852 | analysis_m |       The best scheme has 79 subsets and improves the aic score by 3.03 to 1046841.1
INFO     | 2020-01-09 10:50:04,880 | analysis_m |    *** Relaxed clustering algorithm step 2 of up to 79 ***
INFO     | 2020-01-09 10:50:04,881 | analysis_m |       Measuring the similarity of 3081 subset pairs
INFO     | 2020-01-09 10:50:04,884 | analysis_m |       Choosing the 309 most similar subset pairs
INFO     | 2020-01-09 10:50:04,889 | analysis_m |       Analysing 14 new subset pairs
INFO     | 2020-01-09 10:54:45,567 | progress   |       Finished subset 1/14, 7.14 percent done
INFO     | 2020-01-09 10:58:56,060 | progress   |       Finished subset 2/14, 14.29 percent done
INFO     | 2020-01-09 11:02:40,750 | progress   |       Finished subset 3/14, 21.43 percent done
INFO     | 2020-01-09 11:06:34,312 | progress   |       Finished subset 4/14, 28.57 percent done
INFO     | 2020-01-09 11:10:16,774 | progress   |       Finished subset 5/14, 35.71 percent done
INFO     | 2020-01-09 11:14:07,178 | progress   |       Finished subset 6/14, 42.86 percent done
INFO     | 2020-01-09 11:17:59,175 | progress   |       Finished subset 7/14, 50.00 percent done
INFO     | 2020-01-09 11:21:50,082 | progress   |       Finished subset 8/14, 57.14 percent done
INFO     | 2020-01-09 11:25:35,023 | progress   |       Finished subset 9/14, 64.29 percent done
INFO     | 2020-01-09 11:29:23,102 | progress   |       Finished subset 10/14, 71.43 percent done
INFO     | 2020-01-09 11:32:34,787 | progress   |       Finished subset 11/14, 78.57 percent done
INFO     | 2020-01-09 11:35:33,638 | progress   |       Finished subset 12/14, 85.71 percent done
INFO     | 2020-01-09 11:38:39,280 | progress   |       Finished subset 13/14, 92.86 percent done
INFO     | 2020-01-09 11:41:16,271 | progress   |       Finished subset 14/14, 100.00 percent done
INFO     | 2020-01-09 11:41:16,275 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 11:41:16,390 | analysis_m |       Combining subsets: 'gene65' and 'gene10, gene7'
INFO     | 2020-01-09 11:41:16,394 | analysis_m |       The best scheme has 78 subsets and improves the aic score by 3.29 to 1046837.8
INFO     | 2020-01-09 11:41:16,411 | analysis_m |    *** Relaxed clustering algorithm step 3 of up to 79 ***
INFO     | 2020-01-09 11:41:16,413 | analysis_m |       Measuring the similarity of 3003 subset pairs
INFO     | 2020-01-09 11:41:16,415 | analysis_m |       Choosing the 301 most similar subset pairs
INFO     | 2020-01-09 11:41:16,423 | analysis_m |       Analysing 10 new subset pairs
INFO     | 2020-01-09 11:46:54,996 | progress   |       Finished subset 1/10, 10.00 percent done
INFO     | 2020-01-09 11:52:01,368 | progress   |       Finished subset 2/10, 20.00 percent done
INFO     | 2020-01-09 11:56:46,969 | progress   |       Finished subset 3/10, 30.00 percent done
INFO     | 2020-01-09 12:01:25,719 | progress   |       Finished subset 4/10, 40.00 percent done
INFO     | 2020-01-09 12:06:07,367 | progress   |       Finished subset 5/10, 50.00 percent done
INFO     | 2020-01-09 12:10:34,273 | progress   |       Finished subset 6/10, 60.00 percent done
INFO     | 2020-01-09 12:15:08,533 | progress   |       Finished subset 7/10, 70.00 percent done
INFO     | 2020-01-09 12:19:39,982 | progress   |       Finished subset 8/10, 80.00 percent done
INFO     | 2020-01-09 12:24:33,762 | progress   |       Finished subset 9/10, 90.00 percent done
INFO     | 2020-01-09 12:28:52,920 | progress   |       Finished subset 10/10, 100.00 percent done
INFO     | 2020-01-09 12:28:52,959 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 12:28:53,048 | analysis_m |       Combining subsets: 'gene5' and 'gene45'
INFO     | 2020-01-09 12:28:53,052 | analysis_m |       The best scheme has 77 subsets and improves the aic score by 2.88 to 1046834.9
INFO     | 2020-01-09 12:28:53,116 | analysis_m |    *** Relaxed clustering algorithm step 4 of up to 79 ***
INFO     | 2020-01-09 12:28:53,118 | analysis_m |       Measuring the similarity of 2926 subset pairs
INFO     | 2020-01-09 12:28:53,121 | analysis_m |       Choosing the 293 most similar subset pairs
INFO     | 2020-01-09 12:28:53,129 | analysis_m |       Analysing 19 new subset pairs
INFO     | 2020-01-09 12:32:55,113 | progress   |       Finished subset 1/19, 5.26 percent done
INFO     | 2020-01-09 12:36:34,447 | progress   |       Finished subset 2/19, 10.53 percent done
INFO     | 2020-01-09 12:39:48,599 | progress   |       Finished subset 3/19, 15.79 percent done
INFO     | 2020-01-09 12:42:40,112 | progress   |       Finished subset 4/19, 21.05 percent done
INFO     | 2020-01-09 12:45:51,777 | progress   |       Finished subset 5/19, 26.32 percent done
INFO     | 2020-01-09 12:48:54,021 | progress   |       Finished subset 6/19, 31.58 percent done
INFO     | 2020-01-09 12:51:49,412 | progress   |       Finished subset 7/19, 36.84 percent done
INFO     | 2020-01-09 12:55:29,536 | progress   |       Finished subset 8/19, 42.11 percent done
INFO     | 2020-01-09 12:58:49,788 | progress   |       Finished subset 9/19, 47.37 percent done
INFO     | 2020-01-09 13:01:24,092 | progress   |       Finished subset 10/19, 52.63 percent done
INFO     | 2020-01-09 13:04:48,232 | progress   |       Finished subset 11/19, 57.89 percent done
INFO     | 2020-01-09 13:07:25,940 | progress   |       Finished subset 12/19, 63.16 percent done
INFO     | 2020-01-09 13:10:12,751 | progress   |       Finished subset 13/19, 68.42 percent done
INFO     | 2020-01-09 13:12:37,290 | progress   |       Finished subset 14/19, 73.68 percent done
INFO     | 2020-01-09 13:15:18,429 | progress   |       Finished subset 15/19, 78.95 percent done
INFO     | 2020-01-09 13:18:17,931 | progress   |       Finished subset 16/19, 84.21 percent done
INFO     | 2020-01-09 13:20:54,437 | progress   |       Finished subset 17/19, 89.47 percent done
INFO     | 2020-01-09 13:23:36,912 | progress   |       Finished subset 18/19, 94.74 percent done
INFO     | 2020-01-09 13:25:56,924 | progress   |       Finished subset 19/19, 100.00 percent done
INFO     | 2020-01-09 13:25:56,928 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 13:25:57,035 | analysis_m |       Combining subsets: 'gene3' and 'gene65, gene10, gene7'
INFO     | 2020-01-09 13:25:57,039 | analysis_m |       The best scheme has 76 subsets and improves the aic score by 2.83 to 1046832.1
INFO     | 2020-01-09 13:25:57,051 | analysis_m |    *** Relaxed clustering algorithm step 5 of up to 79 ***
INFO     | 2020-01-09 13:25:57,052 | analysis_m |       Measuring the similarity of 2850 subset pairs
INFO     | 2020-01-09 13:25:57,054 | analysis_m |       Choosing the 285 most similar subset pairs
INFO     | 2020-01-09 13:25:57,059 | analysis_m |       Analysing 7 new subset pairs
INFO     | 2020-01-09 13:31:57,861 | progress   |       Finished subset 1/7, 14.29 percent done
INFO     | 2020-01-09 13:37:34,962 | progress   |       Finished subset 2/7, 28.57 percent done
INFO     | 2020-01-09 13:42:53,016 | progress   |       Finished subset 3/7, 42.86 percent done
INFO     | 2020-01-09 13:48:09,833 | progress   |       Finished subset 4/7, 57.14 percent done
INFO     | 2020-01-09 13:53:26,885 | progress   |       Finished subset 5/7, 71.43 percent done
INFO     | 2020-01-09 13:58:45,600 | progress   |       Finished subset 6/7, 85.71 percent done
INFO     | 2020-01-09 14:01:45,771 | progress   |       Finished subset 7/7, 100.00 percent done
INFO     | 2020-01-09 14:01:45,775 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 14:01:45,841 | analysis_m |       Combining subsets: 'gene48' and 'gene3, gene65, gene10, gene7'
INFO     | 2020-01-09 14:01:45,846 | analysis_m |       The best scheme has 75 subsets and improves the aic score by 3.04 to 1046829.0
INFO     | 2020-01-09 14:01:45,871 | analysis_m |    *** Relaxed clustering algorithm step 6 of up to 79 ***
INFO     | 2020-01-09 14:01:45,873 | analysis_m |       Measuring the similarity of 2775 subset pairs
INFO     | 2020-01-09 14:01:45,876 | analysis_m |       Choosing the 278 most similar subset pairs
INFO     | 2020-01-09 14:01:45,883 | analysis_m |       Analysing 4 new subset pairs
INFO     | 2020-01-09 14:08:21,158 | progress   |       Finished subset 1/4, 25.00 percent done
INFO     | 2020-01-09 14:14:26,009 | progress   |       Finished subset 2/4, 50.00 percent done
INFO     | 2020-01-09 14:20:15,036 | progress   |       Finished subset 3/4, 75.00 percent done
INFO     | 2020-01-09 14:26:10,393 | progress   |       Finished subset 4/4, 100.00 percent done
INFO     | 2020-01-09 14:26:10,396 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 14:26:10,431 | analysis_m |       Combining subsets: 'gene55' and 'gene48, gene3, gene65, gene10, gene7'
INFO     | 2020-01-09 14:26:10,435 | analysis_m |       The best scheme has 74 subsets and improves the aic score by 2.78 to 1046826.3
INFO     | 2020-01-09 14:26:10,623 | analysis_m |    *** Relaxed clustering algorithm step 7 of up to 79 ***
INFO     | 2020-01-09 14:26:10,624 | analysis_m |       Measuring the similarity of 2701 subset pairs
INFO     | 2020-01-09 14:26:10,627 | analysis_m |       Choosing the 271 most similar subset pairs
INFO     | 2020-01-09 14:26:10,633 | analysis_m |       Analysing 4 new subset pairs
INFO     | 2020-01-09 14:33:53,683 | progress   |       Finished subset 1/4, 25.00 percent done
INFO     | 2020-01-09 14:41:15,166 | progress   |       Finished subset 2/4, 50.00 percent done
INFO     | 2020-01-09 14:48:06,603 | progress   |       Finished subset 3/4, 75.00 percent done
INFO     | 2020-01-09 14:54:55,256 | progress   |       Finished subset 4/4, 100.00 percent done
INFO     | 2020-01-09 14:54:55,260 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 14:54:55,308 | analysis_m |       Combining subsets: 'gene11' and 'gene5, gene45'
INFO     | 2020-01-09 14:54:55,312 | analysis_m |       The best scheme has 73 subsets and improves the aic score by 2.48 to 1046823.8
INFO     | 2020-01-09 14:54:55,576 | analysis_m |    *** Relaxed clustering algorithm step 8 of up to 79 ***
INFO     | 2020-01-09 14:54:55,578 | analysis_m |       Measuring the similarity of 2628 subset pairs
INFO     | 2020-01-09 14:54:55,581 | analysis_m |       Choosing the 263 most similar subset pairs
INFO     | 2020-01-09 14:54:55,589 | analysis_m |       Analysing 7 new subset pairs
INFO     | 2020-01-09 14:59:45,782 | progress   |       Finished subset 1/7, 14.29 percent done
INFO     | 2020-01-09 15:04:06,485 | progress   |       Finished subset 2/7, 28.57 percent done
INFO     | 2020-01-09 15:08:08,853 | progress   |       Finished subset 3/7, 42.86 percent done
INFO     | 2020-01-09 15:12:15,856 | progress   |       Finished subset 4/7, 57.14 percent done
INFO     | 2020-01-09 15:16:07,747 | progress   |       Finished subset 5/7, 71.43 percent done
INFO     | 2020-01-09 15:20:06,587 | progress   |       Finished subset 6/7, 85.71 percent done
INFO     | 2020-01-09 15:24:00,164 | progress   |       Finished subset 7/7, 100.00 percent done
INFO     | 2020-01-09 15:24:00,168 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 15:24:00,217 | analysis_m |       Combining subsets: 'gene67' and 'gene18'
INFO     | 2020-01-09 15:24:00,221 | analysis_m |       The best scheme has 72 subsets and improves the aic score by 2.06 to 1046821.7
INFO     | 2020-01-09 15:24:00,235 | analysis_m |    *** Relaxed clustering algorithm step 9 of up to 79 ***
INFO     | 2020-01-09 15:24:00,237 | analysis_m |       Measuring the similarity of 2556 subset pairs
INFO     | 2020-01-09 15:24:00,239 | analysis_m |       Choosing the 256 most similar subset pairs
INFO     | 2020-01-09 15:24:00,245 | analysis_m |       Analysing 13 new subset pairs
INFO     | 2020-01-09 15:29:20,950 | progress   |       Finished subset 1/13, 7.69 percent done
INFO     | 2020-01-09 15:33:33,862 | progress   |       Finished subset 2/13, 15.38 percent done
INFO     | 2020-01-09 15:37:39,916 | progress   |       Finished subset 3/13, 23.08 percent done
INFO     | 2020-01-09 15:41:22,889 | progress   |       Finished subset 4/13, 30.77 percent done
INFO     | 2020-01-09 15:44:55,939 | progress   |       Finished subset 5/13, 38.46 percent done
INFO     | 2020-01-09 15:48:20,216 | progress   |       Finished subset 6/13, 46.15 percent done
INFO     | 2020-01-09 15:51:48,576 | progress   |       Finished subset 7/13, 53.85 percent done
INFO     | 2020-01-09 15:55:20,191 | progress   |       Finished subset 8/13, 61.54 percent done
INFO     | 2020-01-09 15:59:01,578 | progress   |       Finished subset 9/13, 69.23 percent done
INFO     | 2020-01-09 16:01:55,684 | progress   |       Finished subset 10/13, 76.92 percent done
INFO     | 2020-01-09 16:04:53,278 | progress   |       Finished subset 11/13, 84.62 percent done
INFO     | 2020-01-09 16:07:45,164 | progress   |       Finished subset 12/13, 92.31 percent done
INFO     | 2020-01-09 16:10:25,286 | progress   |       Finished subset 13/13, 100.00 percent done
INFO     | 2020-01-09 16:10:25,292 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 16:10:25,358 | analysis_m |       Combining subsets: 'gene11, gene5, gene45' and 'gene67, gene18'
INFO     | 2020-01-09 16:10:25,360 | analysis_m |       The best scheme has 71 subsets and improves the aic score by 3.97 to 1046817.7
INFO     | 2020-01-09 16:10:25,391 | analysis_m |    *** Relaxed clustering algorithm step 10 of up to 79 ***
INFO     | 2020-01-09 16:10:25,393 | analysis_m |       Measuring the similarity of 2485 subset pairs
INFO     | 2020-01-09 16:10:25,395 | analysis_m |       Choosing the 249 most similar subset pairs
INFO     | 2020-01-09 16:10:25,399 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-09 16:17:21,962 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-09 16:23:52,675 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-09 16:29:50,166 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-09 16:35:58,857 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-09 16:41:53,562 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-09 16:47:39,163 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-09 16:53:21,132 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-09 16:59:15,993 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-09 17:05:15,849 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-09 17:05:15,853 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 17:05:15,929 | analysis_m |       Combining subsets: 'gene50' and 'gene64'
INFO     | 2020-01-09 17:05:15,933 | analysis_m |       The best scheme has 70 subsets and improves the aic score by 2.00 to 1046815.7
INFO     | 2020-01-09 17:05:15,950 | analysis_m |    *** Relaxed clustering algorithm step 11 of up to 79 ***
INFO     | 2020-01-09 17:05:15,951 | analysis_m |       Measuring the similarity of 2415 subset pairs
INFO     | 2020-01-09 17:05:15,954 | analysis_m |       Choosing the 242 most similar subset pairs
INFO     | 2020-01-09 17:05:15,960 | analysis_m |       Analysing 7 new subset pairs
INFO     | 2020-01-09 17:10:44,642 | progress   |       Finished subset 1/7, 14.29 percent done
